rank,player,shots,actual_goals,xg_sum,sb_xg_sum,xg_per_shot,actual_conversion,goals_above_xg,goals_above_xg_se
26,Sofiane Boufal,64,9,5.069219728662583,4.2906685285,0.07920655826035286,0.140625,3.930780271337417,2.1604870471469484
27,Jesús Joaquín Fernández Sáez de la Torre,40,6,2.0819491194137396,2.0514917785,0.05204872798534349,0.15,3.9180508805862604,1.4048438760296635
28,Kamil Grosicki,58,9,5.087615451322397,5.0562459177,0.08771750778142064,0.15517241379310345,3.912384548677603,2.1543775210909875
29,Florian Wirtz,78,12,8.300792353449063,8.262736072,0.1064204147878085,0.15384615384615385,3.6992076465509367,2.7234938201008543
30,Jozabed Sánchez Ruiz,46,9,5.342600276663494,5.5116943088,0.11614348427529335,0.1956521739130435,3.657399723336506,2.1730375204863925
31,Leonardo Pavoletti,67,14,10.394681740550002,10.730603229,0.15514450359029855,0.208955223880597,3.605318259449998,2.9634446176591913
32,Alessandro Florenzi,48,7,3.4173985435330625,3.2580288607,0.07119580299027213,0.14583333333333334,3.5826014564669375,1.7815987511469689
33,Bojan Krkíc Pérez,136,24,20.41962670732858,16.684487409,0.15014431402447484,0.17647058823529413,3.580373292671421,4.165781542846538
34,André Ayew Pelé,70,13,9.435034874247215,8.0782716857,0.13478621248924594,0.18571428571428572,3.564965125752785,2.8571528238516546
35,Emanuele Giaccherini,46,7,3.5009859705816915,3.5270662293,0.07610839066481938,0.15217391304347827,3.4990140294183085,1.7984803481330032
36,Greg Stewart,59,8,4.5917212728168115,3.7537133905,0.0778257842850307,0.13559322033898305,3.4082787271831885,2.0577577514230345
37,Sergio Ramos García,70,11,7.645688130901954,7.089884516,0.10922411615574219,0.15714285714285714,3.354311869098046,2.609711593720988
38,Dimitri Payet,71,9,5.70561721116294,5.2190182773,0.08036080579102732,0.1267605633802817,3.2943827888370603,2.2906569395129277
39,Iñaki Williams Arthuer,67,9,5.750830829470733,5.690746693,0.08583329596224974,0.13432835820895522,3.2491691705292673,2.292862417341246
40,Paulo Bruno Exequiel Dybala,102,13,9.753811078619037,10.1284892046,0.09562559880999057,0.12745098039215685,3.2461889213809627,2.9700331738124697
41,Takashi Inui,60,7,3.7649192664496174,4.084417841,0.06274865444082696,0.11666666666666667,3.2350807335503826,1.8784769491270203
42,Mohamed Larbi,40,7,3.776066407915912,2.5337459197,0.0944016601978978,0.175,3.223933592084088,1.8492159068078386
43,Divock Okoth Origi,25,6,2.784047293757548,2.3853715879,0.11136189175030191,0.24,3.215952706242452,1.572898763558036
44,Alejandro Grimaldo García,71,10,6.785513299696747,5.2094820464,0.09557060985488376,0.14084507042253522,3.2144867003032527,2.477300477428264
45,Graziano Pellè,82,11,7.788304485452829,7.720267611,0.09497932299332719,0.13414634146341464,3.211695514547171,2.6549155538658145
46,Javier Hernández Balcázar,72,17,13.826149830492746,12.1737947735,0.1920298587568437,0.2361111111111111,3.1738501695072543,3.342321982004766
47,Anthony Martial,58,11,7.857458628123057,7.4796925825,0.13547342462281134,0.1896551724137931,3.142541371876943,2.606334936062357
48,Rubén Rochina Naixes,89,7,3.864911941236557,4.1373331468,0.04342597686782648,0.07865168539325842,3.135088058763443,1.9227777730877358
49,Cheick Tidiane Diabaté,35,8,4.898627328846441,4.237801164,0.13996078082418403,0.22857142857142856,3.101372671153559,2.0525622092726947
50,Anssumane Fati,41,9,5.959422838311199,4.743199816,0.14535177654417558,0.21951219512195122,3.040577161688801,2.2568141575204486
51,Nathan Redmond,53,6,2.9609127242316085,2.6832608084,0.05586627781569072,0.11320754716981132,3.0390872757683915,1.6719741479435835
52,Marcus Rashford,32,8,4.999299283314409,3.767511449,0.15622810260357528,0.25,3.000700716685591,2.0538423118474274
53,Georginio Wijnaldum,75,14,11.048369901151663,10.422269823,0.14731159868202218,0.18666666666666668,2.9516300988483373,3.0693349227776814
54,Kevin De Bruyne,83,10,7.0903521924433335,6.4319414488,0.08542593002943775,0.12048192771084337,2.9096478075566665,2.5464980389090424
55,Mario Mandžukić,58,15,12.102536181968848,12.1047553825,0.20866441693049737,0.25862068965517243,2.8974638180311523,3.094699908905235
56,Scott Dann,32,5,2.120124864963014,2.7130084553000002,0.0662539020300942,0.15625,2.879875135036986,1.4070033119606322
57,Kelechi Promise Iheanacho,35,8,5.134789640906469,5.3507549249999995,0.14670827545447054,0.22857142857142856,2.865210359093531,2.09319695868965
58,Adalberto Peñaranda Maestre,23,5,2.152638905298607,1.9198056825,0.09359299588254812,0.21739130434782608,2.847361094701393,1.3968417881415136
59,Ronaldo de Assis Moreira,204,20,17.164583456144207,13.921376333,0.08414011498109905,0.09803921568627451,2.835416543855793,3.9648900906004396
60,Younousse Sankharé,30,6,3.1798645581738763,2.687653439,0.10599548527246254,0.2,2.8201354418261237,1.6860644327040208
61,Xherdan Shaqiri,69,9,6.192938784291187,4.9609866982,0.08975273600422011,0.13043478260869565,2.8070612157088126,2.374258954809775
62,Harry Kane,210,31,28.215701601890334,25.9367187298,0.1343604838185254,0.14761904761904762,2.784298398109666,4.942127708121392
63,Roberto Soriano,60,8,5.265207791223553,5.13732773,0.0877534631870592,0.13333333333333333,2.7347922087764474,2.1916130071580153
64,Ángel Lafita Castillo,39,5,2.300686626282534,2.633839791,0.05899196477647523,0.1282051282051282,2.699313373717466,1.4713818681304889
65,Federico Dionisi,85,8,5.327110109832452,5.20475597,0.06267188364508766,0.09411764705882353,2.672889890167548,2.2345581408556954
66,Julian Brandt,36,9,6.337216547776494,4.9462955356,0.17603379299379152,0.25,2.662783452223506,2.285093495209414
67,Nicola Sansone,68,9,6.375789504121777,5.3277679798,0.09376161035473202,0.1323529411764706,2.6242104958782226,2.4037439990424354
68,Rafael Alcântara do Nascimento,39,7,4.3786842136440685,4.327861306,0.11227395419600175,0.1794871794871795,2.6213157863559315,1.971565880918677
69,Achraf Hakimi Mouh,35,7,4.409598157974001,4.025471213,0.12598851879925718,0.2,2.590401842025999,1.9631707560859102
70,Massimo Maccarone,81,12,9.443941306508915,8.366242061,0.11659186798159155,0.14814814814814814,2.556058693491085,2.888399998004869
71,Adriano Correia Claro,85,8,5.446375883595679,4.6477001889,0.06407501039524328,0.09411764705882353,2.553624116404321,2.2577420783246884
72,Luka Modrić,71,6,3.4566959188369646,3.9933015054,0.048685858011788236,0.08450704225352113,2.5433040811630354,1.8133956303417464
73,José Luis Morales Nogales,82,8,5.469189765464521,5.6598824165,0.06669743616420148,0.0975609756097561,2.530810234535479,2.2592938786737213
74,Cristian Tello Herrera,88,11,8.476715306969734,7.1865727325,0.09632631030647425,0.125,2.5232846930302664,2.767703849390488
75,Jorge Ortiz Mendoza,59,7,4.4801058276091466,4.8857933231,0.07593399707812112,0.11864406779661017,2.5198941723908534,2.0346777348724787
76,Valère Germain,66,14,11.488589356600952,10.297829388,0.17406953570607503,0.21212121212121213,2.5114106433990475,3.0803856806217738
77,Miralem Pjanić,84,9,6.5056801505764605,6.3846493039,0.07744857322114834,0.10714285714285714,2.4943198494235395,2.449862140015468
78,Sahal Abdul Samad,24,6,3.508877196123718,3.5502963309999997,0.14620321650515491,0.25,2.491122803876282,1.7308576093165033
79,Patrik Schick,61,11,8.516825284497315,7.331357379,0.13962008663110353,0.18032786885245902,2.4831747155026846,2.706973476126766
80,Pedro Eliezer Rodríguez Ledesma,317,56,53.55122844296929,43.2242085169,0.16893132000936684,0.17665615141955837,2.4487715570307103,6.671187955227715
81,Ariday Cabrera Suárez,37,5,2.5640382789385487,2.6456834237,0.06929833186320403,0.13513513513513514,2.4359617210614513,1.544783060295104
82,Thomas Lemar,39,5,2.575262231326381,2.5516615424,0.06603236490580465,0.1282051282051282,2.424737768673619,1.5508744552475229
83,Wahbi Khazri,85,11,8.580806687404921,7.6123990227,0.10095066691064614,0.12941176470588237,2.4191933125950786,2.77751121144093
84,Gylfi Þór Sigurðsson,94,8,5.58529867375491,5.4616907315,0.059418070997392665,0.0851063829787234,2.4147013262450896,2.2920364309094428
85,Mauro Emanuel Icardi Rivero,72,17,14.592532977019637,13.3715113146,0.20267406912527275,0.2361111111111111,2.407467022980363,3.4110123042466935
86,Hernán Arsenio Pérez González,50,7,4.6175525336522565,4.979070929,0.09235105067304512,0.14,2.3824474663477435,2.04722170407396
87,Éver Maximiliano David Banega,58,6,3.619608502589535,3.1396279397,0.06240704314809543,0.10344827586206896,2.380391497410465,1.8422050479219778
88,Hugo Adnan Boumous,22,5,2.6228791368335482,2.7719187865,0.11922177894697947,0.22727272727272727,2.3771208631664518,1.5199259258849869
89,Francesc Fàbregas i Soler,159,23,20.656534104640894,15.7155064898,0.12991530883421945,0.14465408805031446,2.343465895359106,4.239449739882747
90,Gnaly Maxwell Cornet,30,8,5.666045024667165,5.2209591195,0.1888681674889055,0.26666666666666666,2.3339549753328352,2.143807240390014
91,Yannis Salibur,78,7,4.6839582990361235,3.2388991216,0.060050747423540045,0.08974358974358974,2.3160417009638765,2.0982571582812035
92,Mark Noble,31,4,1.7319138190030152,1.669265458,0.05586818770977468,0.12903225806451613,2.268086180996985,1.2787317672857752
93,Deshorn Brown,26,7,4.738390497207412,4.91153596,0.18224578835413124,0.2692307692307692,2.261609502792588,1.9684610195566798
94,Mohamed Salah,88,15,12.747412291719389,9.7140944095,0.1448569578604476,0.17045454545454544,2.252587708280611,3.3016451848355906
95,Jonathan Rodríguez Menéndez,57,6,3.7520155125128705,2.800937657,0.06582483355285737,0.10526315789473684,2.2479844874871295,1.8721751296056603
96,Hamari Traoré,27,4,1.7581353390470014,1.6333524754,0.06511612366840745,0.14814814814814814,2.2418646609529986,1.2820500695697572
97,Carlos Castro García,26,8,5.819494833673566,6.302123125,0.22382672437206025,0.3076923076923077,2.1805051663264337,2.1253085346726213
98,Steven Davis,20,5,2.8621963540244177,2.0640061254,0.1431098177012209,0.25,2.1378036459755823,1.5660740581386579
99,Gianluca Zambrotta,22,3,0.8759397433808382,0.7656700884,0.03981544288094719,0.13636363636363635,2.1240602566191615,0.91709531378211
100,Matteo Politano,43,5,2.8818124358275687,2.802093611,0.06701889385645508,0.11627906976744186,2.1181875641724313,1.639718437438766
101,Bipin Singh Thounajam,35,6,3.884779680007833,4.098651478,0.11099370514308095,0.17142857142857143,2.115220319992167,1.8583846721438517
102,Aleksandar Kolarov,42,4,1.8957738633182923,1.126106591,0.045137472936149815,0.09523809523809523,2.1042261366817074,1.3454380037258138
103,Felipe Anderson Pereira Gomes,50,7,4.955155575797723,4.9969658283,0.09910311151595445,0.14,2.044844424202277,2.112837958810504
104,Javier Siverio Toro,37,7,4.987243635287512,4.630423797,0.1347903685212841,0.1891891891891892,2.012756364712488,2.077260510331258
105,Rachid Ghezzal,55,8,6.011715321192013,4.8927179524,0.10930391493076387,0.14545454545454545,1.9882846788079869,2.3140033062069016
106,Lucas Pérez Martínez,107,18,16.018958986989848,15.5787513717,0.14970989707467147,0.16822429906542055,1.9810410130101523,3.690631691974182
107,Mikel Oyarzabal Ugarte,64,8,6.021619685221865,5.289288846,0.09408780758159165,0.125,1.9783803147781347,2.3356067072495716
108,Andy Carroll,54,8,6.031172421368317,5.501061378,0.11168837817348735,0.14814814814814814,1.9688275786316831,2.314640480753118
109,Fernando José Torres Sanz,70,13,11.03627239699776,8.9318393899,0.15766103424282513,0.18571428571428572,1.9637276030022406,3.0489805307186777
110,Andros Townsend,29,4,2.0447304340359755,1.440451886,0.07050794600124054,0.13793103448275862,1.9552695659640245,1.37860824421076
111,Gaëtan Charbonnier,22,4,2.0555033010058947,1.7813018868,0.09343196822754067,0.18181818181818182,1.9444966989941053,1.3650837270639142
112,Sergio Busquets i Burgos,90,8,6.058237303980318,6.9480260236,0.06731374782200354,0.08888888888888889,1.9417626960196817,2.3770642914852624
113,Seydou Kéita,97,13,11.080783278033527,10.8804975661,0.11423487915498481,0.13402061855670103,1.9192167219664729,3.1328854654016305
114,Niclas Füllkrug,20,5,3.0847313272123733,3.062727604,0.15423656636061867,0.25,1.9152686727876267,1.6152253586289755
115,Alberto Gilardino,49,10,8.090606031843887,8.12197113,0.16511440881314055,0.20408163265306123,1.9093939681561132,2.598986417809057
116,David Joel Williams,23,4,2.0944391235882875,2.7619434833,0.09106257059079512,0.17391304347826086,1.9055608764117125,1.3797514678551372
117,Nabil Fekir,28,5,3.107507837521739,2.245622011,0.11098242276863354,0.17857142857142858,1.892492162478261,1.6621158470278354
118,Lorenzo Insigne,156,12,10.117076195864923,8.8958045181,0.06485305253759566,0.07692307692307693,1.8829238041350767,3.0758662067469116
119,Daniel Alves da Silva,235,15,13.13817325407807,10.0500917496,0.05590712023011945,0.06382978723404255,1.8618267459219293,3.5218824259702632
120,Ángel Martín Correa,35,6,4.14564159679174,3.964023578,0.11844690276547828,0.17142857142857143,1.85435840320826,1.9117016476626332
121,Grégory Pujol,28,5,3.1554240272844702,2.528691884,0.11269371526015966,0.17857142857142858,1.8445759727155298,1.6732685290856957
122,Eros Pisano,23,5,3.1564399011463027,3.04034463,0.1372365174411436,0.21739130434782608,1.8435600988536973,1.6502306146719967
123,Cheikh N''Doye,64,9,7.158974960387058,6.350678603,0.11185898375604778,0.140625,1.8410250396129424,2.5215430388123794
124,Shane Long,63,10,8.167760396934112,7.9844306355,0.1296469904275256,0.15873015873015872,1.8322396030658883,2.666239832224114
125,Blaise Matuidi,21,4,2.1680475914596657,2.315368556,0.10324036149807932,0.19047619047619047,1.8319524085403343,1.3943520267035616
126,Pierrick Capelle,27,4,2.1702609462131464,2.117780068,0.08038003504493135,0.14814814814814814,1.8297390537868536,1.4127332711095495
127,Daniel Parejo Muñoz,61,7,5.175714127988826,4.6430446762,0.08484777258998075,0.11475409836065574,1.824285872011174,2.1763653904311377
128,Mauricio Ricardo Pinilla Ferreira,41,5,3.1797050345620734,2.7357467755,0.07755378133078228,0.12195121951219512,1.8202949654379266,1.7126315673884032
129,Alejandro Bergantiños García,21,4,2.179866128532114,1.436624748,0.10380314897771971,0.19047619047619047,1.820133871467886,1.3977085390168473
130,Diego Armando Maradona,41,6,4.196278632533242,4.3237026895,0.10234825933007907,0.14634146341463414,1.8037213674667578,1.9408237474921468
131,Roberto Firmino Barbosa de Oliveira,74,11,9.199228986365537,9.1289463804,0.1243139052211559,0.14864864864864866,1.8007710136344635,2.8382453921475466
132,Jimmy Cabot,31,4,2.2116821229363577,2.267133443,0.07134458461085025,0.12903225806451613,1.7883178770636423,1.4331401119863403
133,Daniel Andre Sturridge,48,8,6.216821682256823,5.1249343953999995,0.1295171183803505,0.16666666666666666,1.783178317743177,2.3262925122362486
134,Cédric Bakambu,60,13,11.224252751087175,10.374393972,0.18707087918478624,0.21666666666666667,1.7757472489128254,3.0206823601214743
135,Deyverson Brum Silva Acosta,73,10,8.23441622278153,8.540932323,0.11280022222988396,0.136986301369863,1.7655837772184704,2.7028822103300048
136,Jordan Ayew,62,6,4.234970010704961,4.5530108465,0.06830596791459614,0.0967741935483871,1.765029989295039,1.98637767935367
137,Federico Viviani,32,3,1.239165367023005,1.4031372009,0.038723917719468905,0.09375,1.760834632976995,1.0914119429938407
138,Dries Mertens,65,6,4.243505073852157,4.2006629694,0.06528469344387934,0.09230769230769231,1.7564949261478429,1.9915996450035265
139,Arturo Erasmo Vidal Pardo,47,9,7.2606626013820925,6.340978713,0.15448218300812963,0.19148936170212766,1.7393373986179075,2.4777045006689358
140,Edinson Roberto Cavani Gómez,104,22,20.26238515093752,18.882099564,0.1948306264513223,0.21153846153846154,1.7376148490624814,4.039140002349806
141,Emil Peter Forsberg,28,4,2.2702417198272165,1.6391298215,0.08108006142240058,0.14285714285714285,1.7297582801727835,1.4443581210142897
142,Gonzalo Castro Irizábal,38,4,2.2751334001289916,1.839263278,0.059871931582341886,0.10526315789473684,1.7248665998710084,1.4625035961855846
143,Steve Cook,26,4,2.3051797763180706,2.351145965,0.0886607606276181,0.15384615384615385,1.6948202236819294,1.4494139450020163
144,Nicola Rigoni,30,3,1.306669371563206,1.1893362715,0.04355564571877354,0.1,1.693330628436794,1.1179251063214506
145,Josip Iličić,68,6,4.317098421552348,3.9477702466,0.06348674149341689,0.08823529411764706,1.6829015784476518,2.010726214595517
146,Nathan Tella,21,5,3.3447655928962288,3.762631941,0.15927455204267757,0.23809523809523808,1.6552344071037712,1.6769107165856867
147,James Morrison,23,3,1.3527439640603933,1.666718271,0.058814954959147535,0.13043478260869565,1.6472560359396067,1.1283538402216402
148,Santiago Mina Lorenzo,31,6,4.356578443455129,3.895839884,0.14053478849855255,0.1935483870967742,1.6434215565448707,1.9350265148898629
149,Nicolas Benezet,23,4,2.376887420074478,2.219660751,0.103342931307586,0.17391304347826086,1.6231125799255222,1.459881127590824
150,Tomás Eduardo Rincón Hernández,28,3,1.3804192205913424,1.4179762949999999,0.0493006864496908,0.10714285714285714,1.6195807794086576,1.1455843947208089
151,Enner Remberto Valencia Lastra,44,6,4.387729463568465,4.8854927652999995,0.09972112417201057,0.13636363636363635,1.6122705364315353,1.9875060122924821
152,Jesé Rodríguez Ruiz,26,6,4.3953037559428845,3.9966048205,0.16905014445934172,0.23076923076923078,1.6046962440571155,1.9110931481898135
153,Saúl Ñíguez Esclapez,63,5,3.416972265900792,3.7702651481,0.05423765501429829,0.07936507936507936,1.583027734099208,1.7976773077917627
154,Manuel Agudo Durán,94,11,9.421030401496179,8.7423169456,0.10022372767549126,0.11702127659574468,1.5789695985038215,2.911497830346796
155,Simone Pepe,20,3,1.4384278549742762,0.7162109124,0.07192139274871381,0.15,1.5615721450257238,1.1554108015229827
156,Valentin Eysseric,37,4,2.451113153056068,2.3730662967000002,0.06624630143394779,0.10810810810810811,1.5488868469439319,1.5128568908756708
157,Gervais Lombe Yao Kouassi,27,6,4.459558775059656,4.445208955,0.165168843520728,0.2222222222222222,1.540441224940344,1.9295021662517868
158,Manuel Lanzini,48,5,3.462443634041284,3.446542672,0.07213424237586008,0.10416666666666667,1.5375563659587161,1.792395850734596
159,Gilberto Aparecido da Silva,31,4,2.4699744656207554,2.232232234,0.07967659566518566,0.12903225806451613,1.5300255343792446,1.507705312327365
160,Maxwell Scherrer Cabelino Andrade,22,3,1.4731907368217318,1.5303831209999998,0.06696321531007872,0.13636363636363635,1.5268092631782682,1.172408268615982
161,José Salomón Rondón Giménez,94,13,11.485267269802895,10.3977926751,0.12218369435960527,0.13829787234042554,1.514732730197105,3.1752094236555357
162,Papa Kouly Diop,32,3,1.4930721476241702,1.821970045,0.04665850461325532,0.09375,1.5069278523758298,1.1930664834519176
163,Youssef En-Nesyri,29,5,3.5041027446451087,3.2764576847,0.12083112912569341,0.1724137931034483,1.4958972553548913,1.7551917426415835
164,Mousa Sidi Yaya Dembélé,22,3,1.521264803659117,1.7568571145,0.0691484001663235,0.13636363636363635,1.478735196340883,1.1899881412252615
165,Juan Guillermo Cuadrado Bello,43,5,3.523090954233434,2.9649602405,0.08193234777287056,0.11627906976744186,1.4769090457665661,1.798453736112143
166,Carlos Arturo Bacca Ahumada,92,17,15.526517696176297,15.525087106,0.16876649669756844,0.18478260869565216,1.4734823038237028,3.592514676195467
167,Layvin Kurzawa,20,4,2.5440822503062743,3.053786086,0.12720411251531372,0.2,1.4559177496937257,1.4901223189691852
168,Yacine Bammou,43,4,2.5668788286022033,2.9683548117000003,0.059694856479121004,0.09302325581395349,1.4331211713977967,1.5535924064340365
169,Michail Antonio,59,9,7.574194463436579,6.08634618,0.1283761773463827,0.15254237288135594,1.4258055365634208,2.569406221628346
170,Aïssa Mandi,24,5,3.5777834171240066,3.7079988134,0.1490743090468336,0.20833333333333334,1.4222165828759934,1.7448288816663444
171,Pedro Taunausú Domínguez Placeres,31,5,3.596471835643964,2.806223571,0.116015220504644,0.16129032258064516,1.403528164356036,1.7830385196604666
172,Ayoze Pérez Gutiérrez,54,6,4.601596130112605,4.0091342925,0.08521474315023342,0.1111111111111111,1.398403869887395,2.051699855681613
173,Sergio Floccari,46,6,4.605149084861893,3.896947382,0.10011193662743245,0.13043478260869565,1.3948509151381074,2.0357108565605087
174,Granit Xhaka,63,4,2.6122952421002816,2.2972295545,0.041465003842861614,0.06349206349206349,1.3877047578997184,1.5823957816702825
175,Patrick van Aanholt,50,4,2.6413550260431267,2.6958619678,0.052827100520862535,0.08,1.3586449739568733,1.5817142278461873
176,Gnégnéri Yaya Touré,111,8,6.651262862633766,6.983373996,0.05992128705075465,0.07207207207207207,1.3487371373662338,2.5005420675109358
177,Pablo Hernández Domínguez,48,6,4.652851024105686,3.8044953565,0.09693439633553513,0.125,1.3471489758943136,2.049836510272179
178,Robert Andrich,30,4,2.67062754692801,1.9774782455,0.08902091823093367,0.13333333333333333,1.32937245307199,1.5597710827065787
179,Fernando Lucas Martins,48,4,2.68319534313132,2.5662533386,0.0558999029819025,0.08333333333333333,1.3168046568686802,1.591604531210183
180,Antoine Griezmann,275,43,41.69467695830573,38.8772266522,0.15161700712111173,0.15636363636363637,1.3053230416942725,5.947525100830247
181,Jordan Brian Henderson,35,4,2.6957718594169147,2.760708421,0.07702205312619756,0.11428571428571428,1.3042281405830853,1.577383268595428
182,Paolo Sammarco,22,4,2.701791344976037,2.3766764425,0.12280869749891078,0.18181818181818182,1.2982086550239629,1.5394764918587422
183,Gilbert Gianelli Imbula Wanga,21,2,0.7025675665872685,0.7735615092,0.03345559840891755,0.09523809523809523,1.2974324334127316,0.8240526368044667
184,Oscar Hiljemark,26,4,2.7573091092458806,2.648434231,0.10605035035561079,0.15384615384615385,1.2426908907541194,1.5699985707546482
185,Ander Herrera Agüera,30,4,2.757988603754327,2.4243195955,0.09193295345847757,0.13333333333333333,1.242011396245673,1.5825418053897877
186,Ahmed Jahouh,22,2,0.7594051057968471,0.8617409085,0.03451841389985669,0.09090909090909091,1.240594894203153,0.8562661070235625
187,Bernardo Mota Veiga de Carvalho e Silva,50,8,6.760153383120487,5.895199684,0.13520306766240975,0.16,1.2398466168795128,2.4178833528220873
188,Radja Nainggolan,66,6,4.762532291060784,3.8490371977,0.07215958016758763,0.09090909090909091,1.2374677089392163,2.1021108344716883
189,Bryan Dabo,35,5,3.767058696215794,3.178361475,0.1076302484633084,0.14285714285714285,1.232941303784206,1.8334691796608475
190,Eder Citadin Martins,77,10,8.78582012161602,7.326982712,0.11410156002098727,0.12987012987012986,1.2141798783839803,2.7898645737160526
191,Jonathan Howson,35,3,1.7859906746288041,2.3553651122,0.0510283049893944,0.08571428571428572,1.2140093253711959,1.3018658140436867
192,Kléper Laveran Lima Ferreira,27,4,2.7887895577808046,2.451232019,0.1032885021400298,0.14814814814814814,1.2112104422191954,1.5813727143130645
193,Igor Angulo Albóniga,48,8,6.792184645337158,6.17594466,0.14150384677785746,0.16666666666666666,1.2078153546628423,2.4147596961181153
194,Karl Brillant Toko Ekambi,21,3,1.8173432728540686,1.6394420375,0.08654015585019374,0.14285714285714285,1.1826567271459314,1.2884370775431668
195,Vinícius José Paixão de Oliveira Júnior,23,4,2.8175624450485572,2.105819398,0.12250271500211118,0.17391304347826086,1.1824375549514428,1.572387800716516
196,Jaroslav Plašil,21,3,1.821122042241247,1.2450593833,0.0867200972495832,0.14285714285714285,1.178877957758753,1.2896488520658351
197,Jessy Pi,54,3,1.8279680955241262,1.7908639617,0.03385126102822456,0.05555555555555555,1.1720319044758738,1.3289428393920006
198,Alexander Banor Tettey,20,2,0.8328450884188345,0.8520836592,0.04164225442094173,0.1,1.1671549115811655,0.8933999895643976
199,Francesco Totti,21,4,2.835277731740738,2.529410072,0.13501322532098753,0.19047619047619047,1.1647222682592622,1.5660388694083067
200,Jerry Mawihmingthanga,22,3,1.8376627263527103,1.545406084,0.0835301239251232,0.13636363636363635,1.1623372736472897,1.2977528775109262
201,Carles Gil de Pareja Vicent,22,2,0.8583927680062932,1.086906386,0.03901785309119515,0.09090909090909091,1.141607231993707,0.9082401252365364
202,Kevin Kampl,27,3,1.8584486530205926,2.0033967067,0.06883143159335528,0.1111111111111111,1.1415513469794074,1.3154957132923095
203,Marco Borriello,54,7,5.886262926886883,5.395890561,0.10900486901642376,0.12962962962962962,1.1137370731131169,2.2901160685749855
204,José Luis Sanmartín Mato,40,5,3.8983466819349433,3.554634511,0.09745866704837358,0.125,1.1016533180650567,1.8757449215234767
205,Aaron Cresswell,27,2,0.9005893266228737,0.8002924176,0.03335516024529162,0.07407407407407407,1.0994106733771263,0.9330327032415148
206,Francisco Javier Hernández González,48,6,4.903785317349287,3.7905113908,0.10216219411144349,0.125,1.0962146826507126,2.098285931391955
207,Roberto Rivelino,33,3,1.9058800801405469,1.5946100154,0.05775394182244081,0.09090909090909091,1.0941199198594531,1.3400776070331004
208,Henri Saivet,29,2,0.9094435097978499,1.1471293,0.03136012102751207,0.06896551724137931,1.09055649020215,0.9385751175387637
209,Bruno da Silva Peres,40,3,1.910270161435368,1.5192303614,0.047756754035884204,0.075,1.089729838564632,1.3487185989648138
210,Gaël Danic,40,4,2.936964989844503,2.9375177018,0.07342412474611257,0.1,1.063035010155497,1.6496426601101206
211,Riccardo Meggiorini,39,5,3.944712005207927,2.7877694912,0.10114646167199813,0.1282051282051282,1.055287994792073,1.8830077916902235
212,Afriyie Acquah,24,2,0.9558733628853607,0.9222500709,0.03982805678689003,0.08333333333333333,1.0441266371146392,0.958020242117716
213,Sergio Enrich Ametller,59,10,8.958173070473471,9.094639439,0.15183344187243172,0.1694915254237288,1.041826929526529,2.756451127862519
214,Thibault Giresse,21,2,0.9681205851931136,1.113103031,0.046100980247291125,0.09523809523809523,1.0318794148068864,0.9609834947688383
215,Federico Chiesa,24,2,0.971071550798412,0.9602978385000001,0.0404613146166005,0.08333333333333333,1.028928449201588,0.9652878944990076
216,Floyd Ayité,68,6,4.986431524232718,4.8926424556,0.0733298753563635,0.08823529411764706,1.0135684757672818,2.1495992933771846
217,Adam Ounas,46,5,3.994973534428785,3.659162218,0.08684725074845186,0.10869565217391304,1.0050264655712149,1.9099793365769222
218,Ivan Perišić,122,13,11.997152806846241,11.104798970300001,0.09833731808890361,0.10655737704918032,1.0028471931537588,3.2889793211752214
219,Marcel Büchel,36,2,1.0016025612711281,1.162965537,0.027822293368642448,0.05555555555555555,0.9983974387288719,0.9867804623991392
220,Leandro Daniel Paredes,63,3,2.0063857049738063,1.3204694206,0.03184739214244137,0.047619047619047616,0.9936142950261937,1.3937315210034236
221,Lucas Digne,24,3,2.013707944294026,1.4703699755,0.08390449767891776,0.125,0.9862920557059738,1.3582152961721459
222,José Ramiro Funes Mori,25,4,3.017130683961198,2.0455021304,0.12068522735844793,0.16,0.9828693160388018,1.6288055689360814
223,Artur Ioniţă,40,4,3.027673570361993,2.9255698174,0.07569183925904982,0.1,0.9723264296380072,1.672872795267255
224,Danilo Luiz da Silva,23,2,1.0498116519622331,1.0887027175,0.04564398486792318,0.08695652173913043,0.9501883480377669,1.0009465843919443
225,Julián Álvarez,20,6,5.05279455323843,3.4505997614,0.2526397276619215,0.3,0.9472054467615703,1.9432596103909103
226,Antonio Perošević,50,3,2.057762033803802,2.234198812,0.04115524067607604,0.06,0.9422379661961982,1.4046616468205126
227,Radamel Falcao García Zárate,31,5,4.058315739296998,4.359925093,0.13091341094506445,0.16129032258064516,0.9416842607030018,1.878038280539986
228,Alejandro Darío Gómez,89,7,6.062560703783342,5.980797244,0.06811865959307126,0.07865168539325842,0.9374392962166578,2.3768860290177973
229,Jérémy Mathieu,25,3,2.070009075802558,2.209830459,0.08280036303210232,0.12,0.9299909241974418,1.3779011477048562
230,Johan Cruyff,29,6,5.077436017003518,4.6514788453,0.17508400058632823,0.20689655172413793,0.9225639829964818,2.0465723066692343
231,Markel Susaeta Laskurain,46,6,5.078469174346939,4.3523897479,0.11040150379015085,0.13043478260869565,0.9215308256530612,2.1255113597784208
